id,name,length,width,height,weight,category,priority,fragility,stackable,access_freq,can_rotate
SYN-f1ed77bf,Synthetic fish 1682,0.78,0.54,0.54,20.5,fish,2,0,1,9,1
SYN-14806907,Synthetic pizza 1683,1.12,0.44,0.63,17.74,pizza,2,0,1,2,1
SYN-b04fea8d,Synthetic bakery products 1684,1.11,0.47,0.45,11.69,bakery products,3,1,0,9,1
SYN-8fdaaee6,Synthetic seafood 1685,1.18,0.78,0.26,22.24,seafood,1,0,1,9,1
SYN-4a3e504f,Synthetic vegetables 1686,1.12,0.77,0.55,15.55,vegetables,1,1,0,7,1
SYN-61e44363,Synthetic fish 1687,1.14,0.44,0.46,15.37,fish,1,0,1,2,1
SYN-f44687f7,Synthetic confectionery 1688,0.78,0.79,0.32,9.44,confectionery,2,1,0,10,1
SYN-34b1257b,Synthetic ice cream 1689,0.78,0.54,0.58,19.9,ice cream,3,1,0,1,1
SYN-dcb019e8,Synthetic ice cream 1690,1.09,0.55,0.5,19.08,ice cream,3,1,0,3,1
SYN-e0ecbb0e,Synthetic bakery products 1691,1.19,0.78,0.34,14.7,bakery products,2,1,0,4,1
SYN-463e1a3a,Synthetic poultry 1692,0.77,0.52,0.58,19.54,poultry,1,0,1,5,1
SYN-1facc503,Synthetic bakery products 1693,0.78,0.53,0.59,19.8,bakery products,3,1,0,2,1
SYN-6b253247,Synthetic instant meals 1694,0.75,0.54,0.45,21.58,instant meals,1,0,1,5,1
SYN-0f8b39de,Synthetic ice cream 1695,0.49,0.35,0.5,4.5,ice cream,3,1,0,5,1
SYN-d7df74d4,Synthetic vegetables 1696,1.01,0.32,0.49,10.24,vegetables,2,1,0,7,1
SYN-39264391,Synthetic dairy products 1697,1.17,0.77,0.22,20.39,dairy products,1,0,1,1,1
SYN-8beb15df,Synthetic fish 1698,0.67,0.41,0.61,11.02,fish,3,0,1,3,1
SYN-742eb708,Synthetic confectionery 1699,0.96,0.68,0.54,17.58,confectionery,1,1,0,5,1
SYN-6577f51a,Synthetic pizza 1700,0.8,0.58,0.48,17.04,pizza,3,0,0,7,1
SYN-8a954971,Synthetic confectionery 1701,0.79,0.55,0.56,19.46,confectionery,3,1,0,6,1
SYN-362af5f8,Synthetic side dish 1702,1.18,0.8,0.44,14.46,side dish,2,0,1,6,1
SYN-b9465bc4,Synthetic ice cream 1703,0.56,0.38,0.54,8.07,ice cream,3,1,0,5,1
SYN-35d9ce7f,Synthetic pizza 1704,0.78,0.54,0.57,20.89,pizza,1,0,1,5,1
SYN-74db24f7,Synthetic snack 1705,0.75,0.54,0.45,21.13,snack,1,0,1,7,1
SYN-df5d6b61,Synthetic confectionery 1706,0.66,0.42,0.61,10.65,confectionery,1,1,0,6,1
SYN-f80a47e2,Synthetic potatoe products 1707,0.78,0.53,0.55,20.45,potatoe products,3,0,1,9,1
SYN-c7df4c38,Synthetic fruit 1708,0.69,0.4,0.6,11.8,fruit,3,1,0,7,1
SYN-e5d66160,Synthetic instant meals 1709,1.1,0.52,0.55,17.58,instant meals,3,0,1,5,1
SYN-a5a0bd8e,Synthetic confectionery 1710,0.79,0.54,0.56,5.14,confectionery,2,1,0,2,1
SYN-d62d0bbc,Synthetic bakery products 1711,0.78,0.53,0.59,20.12,bakery products,1,1,0,7,1
SYN-bf60a198,Synthetic candy 1712,0.76,0.76,0.37,14.15,candy,3,0,1,10,1
SYN-a2970018,Synthetic confectionery 1713,1.15,0.42,0.47,14.22,confectionery,3,1,0,6,1
SYN-facf9fd0,Synthetic instant meals 1714,0.69,0.44,0.61,13.16,instant meals,1,0,1,5,1
SYN-5aeb0d9a,Synthetic confectionery 1715,0.82,0.57,0.51,19.27,confectionery,1,1,0,8,1
SYN-48db095a,Synthetic bakery products 1716,0.77,0.55,0.47,21.2,bakery products,2,1,0,10,1
SYN-bc81c0d0,Synthetic fish 1717,0.73,0.46,0.54,6.98,fish,3,0,1,5,1
SYN-bfcb075f,Synthetic side dish 1718,0.71,0.39,0.43,6.83,side dish,1,0,1,9,1
SYN-c3237608,Synthetic ice cream 1719,1.07,0.54,0.54,19.31,ice cream,1,1,0,6,1
SYN-630420d9,Synthetic confectionery 1720,0.93,0.54,0.54,19.36,confectionery,2,1,0,1,1
SYN-193f3cb0,Synthetic confectionery 1721,0.79,0.66,0.52,16.17,confectionery,2,1,0,4,1
SYN-d58fd437,Synthetic potatoe products 1722,0.81,0.51,0.53,5.66,potatoe products,2,0,1,5,1
SYN-a6844a7f,Synthetic bakery products 1723,1.02,0.34,0.48,10.41,bakery products,1,1,0,1,1
SYN-bd5b3af9,Synthetic bakery products 1724,1.09,0.53,0.52,18.33,bakery products,1,1,0,8,1
SYN-c7893a67,Synthetic instant meals 1725,1.15,0.79,0.52,14.23,instant meals,3,0,1,4,1
SYN-e51bfa68,Synthetic potatoe products 1726,0.8,0.59,0.51,20.72,potatoe products,2,0,1,7,1
SYN-55dc1158,Synthetic instant meals 1727,0.77,0.53,0.56,19.83,instant meals,2,0,0,1,1
SYN-725cd102,Synthetic instant meals 1728,1.09,0.49,0.55,14.26,instant meals,3,0,1,3,1
SYN-c3b8dd7d,Synthetic poultry 1729,1.16,0.37,0.51,15.99,poultry,3,0,1,10,1
SYN-9376d505,Synthetic fish 1730,1.14,0.4,0.49,13.53,fish,1,0,1,6,1
SYN-f9d77e44,Synthetic vegetables 1731,1.15,0.43,0.42,14.98,vegetables,2,1,0,2,1
SYN-7b73de37,Synthetic ice cream 1732,0.69,0.4,0.41,6.58,ice cream,2,1,0,5,1
SYN-b6fd889e,Synthetic instant meals 1733,1.17,0.79,0.55,14.14,instant meals,2,0,1,3,1
SYN-1806224f,Synthetic bakery products 1734,0.89,0.58,0.36,15.19,bakery products,1,1,0,4,1
SYN-d8ac7e98,Synthetic confectionery 1735,0.78,0.53,0.59,19.83,confectionery,3,1,0,8,1
SYN-a16aeacf,Synthetic fish 1736,0.97,0.3,0.47,9.8,fish,3,0,1,4,1
SYN-e759f4e2,Synthetic bakery products 1737,0.78,0.54,0.58,20.06,bakery products,1,1,0,7,1
SYN-42cceb99,Synthetic instant meals 1738,1.08,0.53,0.53,18.52,instant meals,1,0,1,5,1
SYN-e1dc8fbd,Synthetic side dish 1739,0.78,0.56,0.51,21.42,side dish,2,0,0,6,1
SYN-1ecfcac7,Synthetic ice cream 1740,1.1,0.37,0.49,11.8,ice cream,1,1,0,5,1
SYN-772232a8,Synthetic pizza 1741,0.77,0.53,0.59,19.6,pizza,2,0,1,1,1
SYN-fe756cf6,Synthetic ice cream 1742,0.79,0.54,0.54,20.74,ice cream,2,1,0,2,1
SYN-fa84496e,Synthetic pizza 1743,0.57,0.35,0.42,6.96,pizza,2,0,0,4,1
SYN-c5489036,Synthetic potatoe products 1744,0.79,0.54,0.56,20.13,potatoe products,3,0,1,10,1
SYN-9cf9652e,Synthetic pizza 1745,0.78,0.54,0.52,20.88,pizza,1,0,1,5,1
SYN-d321df8e,Synthetic snack 1746,0.78,0.53,0.55,20.34,snack,2,0,1,10,1
SYN-a49f477e,Synthetic side dish 1747,1.15,0.76,0.14,13.59,side dish,2,0,0,8,1
SYN-80b7d31b,Synthetic fish 1748,0.55,0.35,0.45,7.83,fish,3,0,1,7,1
SYN-57fe34fe,Synthetic pizza 1749,0.8,0.34,0.28,6.27,pizza,1,0,1,8,1
SYN-3a676ff1,Synthetic fish 1750,1.1,0.55,0.23,14.91,fish,2,0,1,7,1
SYN-e2f0bdd7,Synthetic bakery products 1751,0.79,0.54,0.51,21.11,bakery products,3,1,0,3,1
SYN-81c65295,Synthetic bakery products 1752,1.17,0.41,0.47,14.39,bakery products,2,1,0,3,1
SYN-bb5ab5ba,Synthetic instant meals 1753,0.78,0.54,0.58,20.01,instant meals,3,0,1,4,1
SYN-076dd844,Synthetic candy 1754,0.72,0.48,0.63,15.38,candy,3,0,1,8,1
SYN-6a66e857,Synthetic snack 1755,0.77,0.53,0.61,19.78,snack,2,0,1,9,1
SYN-d354acd9,Synthetic snack 1756,0.79,0.53,0.58,21.04,snack,1,0,1,3,1
SYN-ddf636f1,Synthetic bakery products 1757,0.74,0.41,0.63,14.88,bakery products,3,1,0,8,1
SYN-c6619f26,Synthetic confectionery 1758,0.72,0.48,0.64,15.97,confectionery,1,1,0,5,1
SYN-85e53244,Synthetic confectionery 1759,1.14,0.38,0.49,13.08,confectionery,3,1,0,5,1
SYN-1d598105,Synthetic instant meals 1760,1.14,0.42,0.46,14.15,instant meals,1,0,1,9,1
SYN-4cd8928e,Synthetic bakery products 1761,0.79,0.7,0.48,17.8,bakery products,3,1,0,6,1
SYN-9d75dc46,Synthetic instant meals 1762,1.15,0.43,0.45,12.91,instant meals,2,0,1,1,1
SYN-8660eb97,Synthetic vegetables 1763,1.1,0.38,0.49,10.86,vegetables,1,1,0,1,1
SYN-c9ff732f,Synthetic ice cream 1764,0.79,0.56,0.54,20.17,ice cream,1,1,0,10,1
SYN-fd9f45b0,Synthetic dairy products 1765,1.15,0.39,0.55,15.42,dairy products,3,0,1,10,1
SYN-3c300c62,Synthetic confectionery 1766,0.78,0.53,0.57,20.29,confectionery,1,1,0,7,1
SYN-3458e3f4,Synthetic bakery products 1767,0.51,0.35,0.47,6.5,bakery products,1,1,0,4,1
SYN-27726bc9,Synthetic confectionery 1768,0.58,0.42,0.43,11.78,confectionery,2,1,0,7,1
SYN-1e49c0d8,Synthetic candy 1769,1.16,0.41,0.46,14.26,candy,3,0,1,4,1
SYN-2cb96430,Synthetic pizza 1770,0.79,0.42,0.42,7.52,pizza,1,0,1,1,1
SYN-616fce66,Synthetic bakery products 1771,0.77,0.54,0.5,20.95,bakery products,3,1,0,7,1
SYN-f425e5f0,Synthetic confectionery 1772,0.66,0.41,0.59,10.36,confectionery,1,1,0,3,1
SYN-d143341a,Synthetic pizza 1773,0.77,0.53,0.59,19.81,pizza,2,0,1,4,1
SYN-33c98022,Synthetic confectionery 1774,0.77,0.52,0.52,21.1,confectionery,2,1,0,5,1
SYN-456ef602,Synthetic seafood 1775,0.82,0.6,0.36,13.12,seafood,1,0,1,7,1
SYN-dde6f6fb,Synthetic poultry 1776,0.72,0.36,0.36,12.21,poultry,3,0,1,7,1
SYN-4ce377da,Synthetic pizza 1777,0.77,0.52,0.54,20.84,pizza,2,0,1,10,1
SYN-5b36b922,Synthetic potatoe products 1778,0.8,0.42,0.54,10.54,potatoe products,2,0,1,4,1
SYN-62efc3da,Synthetic confectionery 1779,1.08,0.54,0.54,17.94,confectionery,1,1,0,10,1
SYN-96680661,Synthetic ice cream 1780,1.07,0.52,0.52,17.9,ice cream,3,1,0,9,1
SYN-ea3b2c7d,Synthetic fruit 1781,0.79,0.45,0.49,4.69,fruit,2,1,0,8,1
SYN-14c80437,Synthetic confectionery 1782,0.82,0.59,0.25,9.51,confectionery,3,1,0,10,1
SYN-ab46dadd,Synthetic confectionery 1783,0.79,0.58,0.38,9.4,confectionery,2,1,0,4,1
SYN-033f7e01,Synthetic confectionery 1784,1.14,0.5,0.52,16.33,confectionery,2,1,0,6,1
SYN-a078bc54,Synthetic seafood 1785,0.67,0.41,0.61,10.5,seafood,2,0,1,7,1
SYN-9ad3afd7,Synthetic confectionery 1786,1.12,0.36,0.49,12.87,confectionery,3,1,0,6,1
SYN-63777c18,Synthetic confectionery 1787,0.78,0.57,0.37,9.34,confectionery,1,1,0,5,1
SYN-b1ad23a6,Synthetic poultry 1788,1.05,0.48,0.45,11.56,poultry,3,0,1,2,1
SYN-51973ac0,Synthetic bakery products 1789,1.18,0.8,0.52,14.49,bakery products,2,1,0,5,1
SYN-d7aa0f3b,Synthetic vegetables 1790,0.55,0.43,0.39,12.04,vegetables,1,1,0,4,1
SYN-9ad18935,Synthetic confectionery 1791,0.77,0.34,0.41,14.95,confectionery,1,1,0,4,1
SYN-dd9b506b,Synthetic confectionery 1792,0.69,0.39,0.58,10.44,confectionery,2,1,0,4,1
SYN-2390dcdf,Synthetic potatoe products 1793,1.18,0.8,0.58,13.82,potatoe products,2,0,1,3,1
SYN-e321764e,Synthetic poultry 1794,0.82,0.57,0.27,10.44,poultry,2,0,1,1,1
SYN-f345eb38,Synthetic pizza 1795,1.05,0.5,0.5,14.55,pizza,3,0,1,4,1
SYN-7e3bcb58,Synthetic bakery products 1796,0.84,0.29,0.27,7.31,bakery products,2,1,0,6,1
SYN-0606cf53,Synthetic fish 1797,0.78,0.5,0.55,21.14,fish,3,0,1,1,1
SYN-5f706b53,Synthetic confectionery 1798,1.05,0.54,0.52,17.38,confectionery,2,1,0,6,1
SYN-532c4b8e,Synthetic fruit 1799,0.82,0.34,0.44,15.43,fruit,2,1,0,7,1
SYN-377915d2,Synthetic candy 1800,0.58,0.4,0.56,8.34,candy,1,0,1,4,1
SYN-1d359c18,Synthetic pizza 1801,1.02,0.48,0.41,10.68,pizza,2,0,1,6,1
SYN-d37441ce,Synthetic candy 1802,1.06,0.35,0.49,10.32,candy,1,0,1,2,1
SYN-0808792b,Synthetic fruit 1803,0.91,0.59,0.26,13.18,fruit,3,1,0,8,1
SYN-294766b4,Synthetic ice cream 1804,1.18,0.79,0.45,14.27,ice cream,2,1,0,4,1
SYN-b10ca197,Synthetic ice cream 1805,1.13,0.39,0.5,12.59,ice cream,1,1,0,4,1
SYN-78f84351,Synthetic bakery products 1806,0.71,0.39,0.56,12.65,bakery products,3,1,0,8,1
SYN-170d2eab,Synthetic ice cream 1807,0.86,0.41,0.44,8.43,ice cream,1,1,0,2,1
SYN-9111281e,Synthetic candy 1808,0.78,0.29,0.31,12.53,candy,2,0,1,4,1
SYN-6454762a,Synthetic confectionery 1809,0.78,0.53,0.56,20.29,confectionery,3,1,0,7,1
SYN-bd6c624c,Synthetic ice cream 1810,1.18,0.8,0.56,14.57,ice cream,2,1,0,6,1
SYN-f9367aac,Synthetic potatoe products 1811,0.82,0.29,0.3,12.67,potatoe products,3,0,1,10,1
SYN-58e83e03,Synthetic confectionery 1812,1.17,0.68,0.66,17.37,confectionery,3,1,0,10,1
SYN-67dcce94,Synthetic bakery products 1813,0.89,0.43,0.51,10.35,bakery products,3,1,0,10,1
SYN-136f4019,Synthetic ice cream 1814,1.19,0.8,0.53,13.99,ice cream,3,1,0,8,1
SYN-4b7ea8d4,Synthetic confectionery 1815,1.13,0.39,0.49,13.12,confectionery,3,1,0,3,1
SYN-3cba3b95,Synthetic bakery products 1816,0.78,0.54,0.56,20.26,bakery products,3,1,0,10,1
SYN-b1d7d704,Synthetic confectionery 1817,0.8,0.35,0.44,15.55,confectionery,2,1,0,10,1
SYN-3c49dae7,Synthetic potatoe products 1818,0.84,0.3,0.3,13.78,potatoe products,1,0,1,9,1
SYN-c404e9ec,Synthetic candy 1819,0.66,0.41,0.6,10.42,candy,3,0,1,9,1
SYN-168387d2,Synthetic herbs/spice 1820,1.08,0.54,0.52,18.75,herbs/spice,1,0,1,5,1
SYN-65a3b6ae,Synthetic confectionery 1821,0.83,0.59,0.44,17.74,confectionery,1,1,0,7,1
SYN-75bd6660,Synthetic candy 1822,0.76,0.53,0.6,19.5,candy,3,0,1,6,1
SYN-164cadaf,Synthetic confectionery 1823,0.53,0.3,0.42,5.32,confectionery,2,1,0,7,1
SYN-016470cb,Synthetic dairy products 1824,0.79,0.52,0.57,20.75,dairy products,3,0,1,3,1
SYN-48dec8e3,Synthetic pizza 1825,0.91,0.68,0.45,13.82,pizza,2,0,0,9,1
SYN-d242a662,Synthetic red meat 1826,0.66,0.41,0.58,10.87,red meat,2,0,1,9,1
SYN-49e7b1ee,Synthetic confectionery 1827,1.17,0.6,0.53,8.59,confectionery,2,1,0,1,1
SYN-0bad1f5d,Synthetic bakery products 1828,0.76,0.41,0.48,8.91,bakery products,3,1,0,3,1
SYN-2857d7fc,Synthetic pizza 1829,0.79,0.57,0.53,18.79,pizza,1,0,1,8,1
SYN-6d544919,Synthetic confectionery 1830,1.09,0.54,0.57,19.0,confectionery,1,1,0,9,1
SYN-437f6a68,Synthetic candy 1831,1.18,0.75,0.17,21.2,candy,3,0,1,7,1
SYN-5c4ffc79,Synthetic ice cream 1832,1.18,0.8,0.6,14.45,ice cream,1,1,0,10,1
SYN-ea0eefd6,Synthetic confectionery 1833,1.07,0.55,0.57,19.15,confectionery,3,1,0,6,1
SYN-c6423090,Synthetic red meat 1834,1.17,0.4,0.46,15.15,red meat,1,0,1,4,1
SYN-a7074252,Synthetic bakery products 1835,0.55,0.38,0.35,9.31,bakery products,2,1,0,2,1
SYN-ef7c132a,Synthetic confectionery 1836,0.87,0.57,0.15,5.13,confectionery,2,1,0,2,1
SYN-355179b4,Synthetic ice 1837,0.79,0.57,0.54,18.73,ice,1,0,1,4,1
SYN-408c20fa,Synthetic candy 1838,1.17,0.77,0.2,17.96,candy,2,0,1,7,1
SYN-f9c15874,Synthetic poultry 1839,0.69,0.44,0.62,13.14,poultry,2,0,1,4,1
SYN-e4064ee3,Synthetic instant meals 1840,0.74,0.51,0.63,18.57,instant meals,2,0,1,8,1
SYN-2ceb31f0,Synthetic dairy products 1841,0.85,0.27,0.45,8.41,dairy products,1,0,1,9,1
SYN-5375a833,Synthetic side dish 1842,0.54,0.32,0.39,5.72,side dish,3,0,1,10,1
SYN-8e647ca9,Synthetic confectionery 1843,0.79,0.44,0.51,7.55,confectionery,1,1,0,2,1
SYN-34227ea5,Synthetic seafood 1844,0.78,0.53,0.54,20.35,seafood,1,0,1,5,1
SYN-954da946,Synthetic confectionery 1845,0.77,0.54,0.49,21.19,confectionery,3,1,0,2,1
SYN-0f5b8628,Synthetic ice cream 1846,0.74,0.43,0.32,4.01,ice cream,1,1,0,3,1
SYN-f5071be2,Synthetic vegetables 1847,0.81,0.35,0.48,15.51,vegetables,2,1,0,5,1
SYN-ae4e9a90,Synthetic confectionery 1848,1.02,0.57,0.27,13.36,confectionery,3,1,0,3,1
SYN-2110ac48,Synthetic pizza 1849,0.81,0.58,0.5,21.61,pizza,2,0,0,7,1
SYN-ae77854e,Synthetic vegetables 1850,1.09,0.49,0.47,16.13,vegetables,3,1,0,5,1
SYN-090402ff,Synthetic confectionery 1851,1.14,0.7,0.54,10.23,confectionery,1,1,0,8,1
SYN-14448204,Synthetic confectionery 1852,0.77,0.7,0.45,16.73,confectionery,2,1,0,10,1
SYN-0b2ff6c8,Synthetic potatoe products 1853,1.1,0.47,0.5,14.62,potatoe products,3,0,0,8,1
SYN-d70804d9,Synthetic fruit 1854,1.19,0.78,0.4,14.08,fruit,1,1,0,4,1
SYN-fa78fd43,Synthetic confectionery 1855,0.59,0.42,0.37,12.34,confectionery,3,1,0,2,1
SYN-f231aea3,Synthetic fish 1856,1.18,0.79,0.58,15.06,fish,3,0,1,1,1
SYN-682d0e65,Synthetic bakery products 1857,0.77,0.56,0.55,17.74,bakery products,2,1,0,1,1
SYN-fd077be3,Synthetic poultry 1858,0.8,0.57,0.53,18.66,poultry,2,0,1,1,1
SYN-466d00e0,Synthetic ice cream 1859,0.73,0.56,0.42,19.82,ice cream,2,1,0,1,1
SYN-2bec6c3d,Synthetic confectionery 1860,1.14,0.44,0.46,15.83,confectionery,1,1,0,9,1
SYN-4039cb20,Synthetic instant meals 1861,0.73,0.38,0.53,13.65,instant meals,1,0,1,5,1
SYN-cd0bf707,Synthetic side dish 1862,1.15,0.41,0.47,14.43,side dish,2,0,1,4,1
SYN-3e0dfa37,Synthetic seafood 1863,0.8,0.58,0.47,16.45,seafood,2,0,1,3,1
SYN-b16211be,Synthetic bakery products 1864,0.54,0.42,0.46,9.53,bakery products,1,1,0,9,1
SYN-2bb3a1f8,Synthetic confectionery 1865,0.64,0.42,0.59,10.6,confectionery,1,1,0,6,1
SYN-4a8597d4,Synthetic bakery products 1866,0.83,0.53,0.59,18.55,bakery products,1,1,0,4,1
SYN-93a83e4e,Synthetic confectionery 1867,0.74,0.51,0.47,20.8,confectionery,1,1,0,4,1
SYN-22ba5b25,Synthetic confectionery 1868,0.88,0.45,0.52,11.26,confectionery,3,1,0,5,1
SYN-0ca1ff72,Synthetic ice cream 1869,0.77,0.54,0.5,20.92,ice cream,3,1,0,4,1
SYN-83632abe,Synthetic ice cream 1870,1.18,0.77,0.17,20.63,ice cream,3,1,0,5,1
SYN-632d14ad,Synthetic pizza 1871,1.18,0.79,0.53,13.75,pizza,3,0,0,3,1
SYN-f73de9dc,Synthetic vegetables 1872,1.18,0.8,0.55,14.74,vegetables,3,1,0,8,1
SYN-1be4b3e5,Synthetic red meat 1873,1.11,0.47,0.42,15.63,red meat,3,0,1,1,1
SYN-14ce213a,Synthetic confectionery 1874,1.05,0.46,0.43,10.79,confectionery,2,1,0,10,1
SYN-d94d5047,Synthetic fish 1875,0.71,0.4,0.58,12.14,fish,2,0,1,9,1
SYN-dba1f460,Synthetic ice cream 1876,0.81,0.34,0.41,16.33,ice cream,2,1,0,6,1
SYN-640e7cf3,Synthetic ice cream 1877,0.66,0.41,0.6,10.85,ice cream,3,1,0,4,1
SYN-e46f8da6,Synthetic bakery products 1878,0.79,0.57,0.38,7.43,bakery products,3,1,0,3,1
SYN-e1ae3dcf,Synthetic bakery products 1879,0.72,0.49,0.57,6.74,bakery products,2,1,0,1,1
SYN-41aea51c,Synthetic dairy products 1880,0.78,0.55,0.49,20.7,dairy products,1,0,1,3,1
SYN-e48327fa,Synthetic ice cream 1881,0.79,0.54,0.21,9.42,ice cream,3,1,0,8,1
SYN-abe7ecaa,Synthetic potatoe products 1882,1.07,0.54,0.56,19.52,potatoe products,2,0,1,5,1
SYN-dc5d1dec,Synthetic pizza 1883,0.78,0.55,0.52,21.62,pizza,2,0,1,3,1
SYN-0ddb869f,Synthetic confectionery 1884,1.18,0.79,0.53,13.34,confectionery,2,1,0,7,1
SYN-1ac8c8b3,Synthetic potatoe products 1885,0.78,0.56,0.55,18.1,potatoe products,2,0,1,8,1
SYN-9b0500e6,Synthetic confectionery 1886,1.17,0.41,0.46,13.55,confectionery,3,1,0,10,1
SYN-08ab814f,Synthetic poultry 1887,0.5,0.38,0.54,6.48,poultry,1,0,1,8,1
SYN-503f22ad,Synthetic confectionery 1888,0.79,0.33,0.36,15.63,confectionery,3,1,0,4,1
SYN-73e94e23,Synthetic candy 1889,1.08,0.51,0.52,18.12,candy,3,0,1,5,1
SYN-06d93e1e,Synthetic confectionery 1890,0.73,0.49,0.65,15.94,confectionery,3,1,0,6,1
SYN-9442b875,Synthetic bakery products 1891,1.14,0.75,0.5,16.75,bakery products,1,1,0,10,1
SYN-06156532,Synthetic confectionery 1892,1.18,0.77,0.58,17.24,confectionery,3,1,0,2,1
SYN-92e2de37,Synthetic confectionery 1893,0.81,0.58,0.5,19.2,confectionery,3,1,0,7,1
SYN-6711aab6,Synthetic confectionery 1894,0.78,0.56,0.56,19.06,confectionery,2,1,0,5,1
SYN-6ae0df27,Synthetic confectionery 1895,0.85,0.36,0.48,6.03,confectionery,3,1,0,4,1
SYN-86d7b332,Synthetic confectionery 1896,0.6,0.43,0.57,11.05,confectionery,3,1,0,5,1
SYN-b3c1f2b4,Synthetic snack 1897,1.14,0.55,0.69,20.21,snack,2,0,1,7,1
SYN-f5bbce6b,Synthetic pizza 1898,1.07,0.53,0.53,18.45,pizza,3,0,0,3,1
SYN-c6fb4eaf,Synthetic ice cream 1899,1.06,0.35,0.49,10.58,ice cream,2,1,0,4,1
SYN-2561ec1f,Synthetic ice cream 1900,1.08,0.49,0.45,16.3,ice cream,2,1,0,2,1
SYN-5f135da5,Synthetic ice cream 1901,1.06,0.53,0.56,18.78,ice cream,2,1,0,8,1
SYN-b58008ff,Synthetic seafood 1902,1.11,0.46,0.42,12.73,seafood,1,0,1,7,1
SYN-7fa8690a,Synthetic vegetables 1903,0.8,0.57,0.49,19.47,vegetables,1,1,0,5,1
SYN-ebce8244,Synthetic instant meals 1904,1.08,0.46,0.47,11.79,instant meals,2,0,1,4,1
SYN-959e3f13,Synthetic vegetables 1905,0.77,0.48,0.53,20.54,vegetables,1,1,0,7,1
SYN-38447273,Synthetic vegetables 1906,1.17,0.41,0.46,14.27,vegetables,1,1,0,7,1
SYN-4bafec63,Synthetic ice cream 1907,0.63,0.41,0.48,11.81,ice cream,1,1,0,3,1
SYN-1af33212,Synthetic candy 1908,0.55,0.37,0.37,8.3,candy,1,0,1,10,1
SYN-09ec5a92,Synthetic bakery products 1909,0.6,0.43,0.56,10.04,bakery products,2,1,0,2,1
SYN-3b285d4c,Synthetic ice cream 1910,0.8,0.35,0.44,16.38,ice cream,2,1,0,1,1
SYN-2f5ff747,Synthetic bakery products 1911,0.74,0.59,0.62,8.69,bakery products,1,1,0,6,1
SYN-35682658,Synthetic ice cream 1912,1.05,0.36,0.5,9.86,ice cream,3,1,0,9,1
SYN-c77b0034,Synthetic confectionery 1913,0.78,0.53,0.58,20.6,confectionery,3,1,0,1,1
SYN-d9be7259,Synthetic bakery products 1914,1.15,0.4,0.49,13.93,bakery products,1,1,0,5,1
SYN-e2651e89,Synthetic poultry 1915,0.82,0.59,0.39,10.98,poultry,1,0,0,7,1
SYN-239e89d5,Synthetic herbs/spice 1916,0.78,0.36,0.31,10.75,herbs/spice,1,0,1,3,1
SYN-b7bede6d,Synthetic candy 1917,0.78,0.77,0.37,14.28,candy,3,0,1,6,1
SYN-282b88e2,Synthetic bakery products 1918,0.79,0.35,0.51,15.73,bakery products,3,1,0,8,1
SYN-65a3ffd7,Synthetic ice cream 1919,0.76,0.53,0.49,21.2,ice cream,3,1,0,4,1
SYN-96db1f97,Synthetic ice cream 1920,1.14,0.41,0.41,11.29,ice cream,3,1,0,6,1
SYN-e0484011,Synthetic ice cream 1921,0.8,0.59,0.26,10.2,ice cream,1,1,0,7,1
SYN-c81840e5,Synthetic confectionery 1922,1.07,0.57,0.33,16.14,confectionery,1,1,0,9,1
SYN-36766ea2,Synthetic bakery products 1923,1.12,0.39,0.49,12.9,bakery products,3,1,0,10,1
SYN-29fda81d,Synthetic bakery products 1924,1.08,0.51,0.53,15.31,bakery products,2,1,0,5,1
SYN-2a4a58a7,Synthetic snack 1925,1.11,0.37,0.49,11.37,snack,3,0,1,6,1
SYN-88ec2954,Synthetic bakery products 1926,0.79,0.58,0.48,16.56,bakery products,3,1,0,9,1
SYN-eef8bfad,Synthetic confectionery 1927,1.0,0.51,0.52,16.36,confectionery,1,1,0,3,1
SYN-5295ced9,Synthetic ice cream 1928,0.68,0.41,0.58,10.98,ice cream,1,1,0,5,1
SYN-7756d013,Synthetic bakery products 1929,1.16,0.41,0.46,13.68,bakery products,1,1,0,2,1
SYN-eb675838,Synthetic bakery products 1930,0.78,0.47,0.56,20.17,bakery products,2,1,0,6,1
SYN-31ea0005,Synthetic confectionery 1931,0.93,0.54,0.55,19.52,confectionery,2,1,0,1,1
SYN-9912813a,Synthetic confectionery 1932,0.76,0.52,0.62,19.17,confectionery,3,1,0,6,1
SYN-17d73658,Synthetic confectionery 1933,1.15,0.42,0.62,20.14,confectionery,1,1,0,7,1
SYN-b72576f5,Synthetic bakery products 1934,1.04,0.32,0.49,10.5,bakery products,2,1,0,10,1
SYN-a5de2ace,Synthetic ice cream 1935,0.78,0.56,0.58,5.9,ice cream,1,1,0,6,1
SYN-39220316,Synthetic confectionery 1936,1.09,0.56,0.3,15.96,confectionery,3,1,0,10,1
SYN-2105220e,Synthetic ice cream 1937,1.18,0.79,0.51,14.39,ice cream,3,1,0,1,1
SYN-e1abf935,Synthetic bakery products 1938,0.83,0.3,0.29,13.91,bakery products,2,1,0,2,1
SYN-edf9faaa,Synthetic pizza 1939,1.16,0.62,0.62,21.12,pizza,3,0,1,10,1
SYN-64f69b10,Synthetic bakery products 1940,1.18,0.8,0.59,14.32,bakery products,2,1,0,1,1
SYN-6f226141,Synthetic confectionery 1941,0.56,0.33,0.35,6.06,confectionery,2,1,0,9,1
